"id","fqdn/ip","port","severity","finding","cve","cwe"
"FS_ciphers","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES128-SHA256 ECDHE-RSA-AES128-SHA ECDHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES256-SHA384 ECDHE-RSA-AES256-SHA","",""
"FS_ECDHE_curves","pfc.eservices.esante.gouv.fr/212.234.100.215","443","OK","prime256v1 secp384r1","",""
"TLS_extensions","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","'renegotiation info/#65281' 'EC point formats/#11'","",""
"TLS_session_ticket","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","no -- no lifetime advertised","",""
"SSL_sessionID_support","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","yes","",""
"sessionresumption_ticket","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","not supported","",""
"sessionresumption_ID","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","supported","",""
"TLS_timestamp","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","random","",""
"cert_compression","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","N/A","",""
"clientAuth","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","none","",""
"cert_numbers","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","1","",""
"cert_signatureAlgorithm","pfc.eservices.esante.gouv.fr/212.234.100.215","443","OK","SHA256 with RSA","",""
"cert_keySize","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","TLS Web Server Authentication, TLS Web Client Authentication","",""
"cert_serialNumber","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","06C706F0DC6976C26923710F79F351FF","",""
"cert_serialNumberLen","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","16","",""
"cert_fingerprintSHA1","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","29CE0EB3D188EEDA2853F22E5BD1B8ACCABBD7C0","",""
"cert_fingerprintSHA256","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","2337F51D1BF98AB3F6BDA83EFBD1A4F6A6D7EEE929E06021BAB033459386EF72","",""
"cert","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","-----BEGIN CERTIFICATE----- MIIG0zCCBbugAwIBAgIQBscG8NxpdsJpI3EPefNR/zANBgkqhkiG9w0BAQsFADBe MQswCQYDVQQGEwJVUzEVMBMGA1UEChMMRGlnaUNlcnQgSW5jMRkwFwYDVQQLExB3 d3cuZGlnaWNlcnQuY29tMR0wGwYDVQQDExRUaGF3dGUgVExTIFJTQSBDQSBHMTAe Fw0yMTA4MTkwMDAwMDBaFw0yMjA4MjYyMzU5NTlaMIGHMQswCQYDVQQGEwJGUjEW MBQGA1UECBMNSWxlLWRlLUZyYW5jZTEOMAwGA1UEBxMFUEFSSVMxJTAjBgNVBAoT HEFHRU5DRSBEVSBOVU1FUklRVUUgRU4gU0FOVEUxKTAnBgNVBAMTIHBmYy1wc2Mu ZXNlcnZpY2VzLmVzYW50ZS5nb3V2LmZyMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8A MIIBCgKCAQEAynyYFIGvDPmaY/AdeVP7pP8t2Uerp/0REvtHHmKWBTLyNbEPdyj9 o2yFYNzBGWZYVXD4xsXxa0veYHCbeZzeM5jyuinT5h198dWG5HEJzqP9ztXGHjmk p/vZuVV0uWrPTAJLtmKB4BiH6bgcU8TKaLSOqN5w0hSYWqj/duipJjwPwthO7bw9 LckgWSYfS0DHQMqcA527n2HLHGDG3dRP02YrtO05nhhA7Zn07xbrqoxyW8mraTNt mI1Yazv3e7KKGE1H2swt3w5JMYwqvNLH8lplOxiVnoM8qTUPCCaE264yLz+pWgkt kjk+l4acr6uC7JlRq19nzYV7Z0znKPXhLQIDAQABo4IDYTCCA10wHwYDVR0jBBgw FoAUpYz+MszrDyzUGcYIuAAkiF3DxbcwHQYDVR0OBBYEFIhHg68kT+cPQqd1co2S ziZBT6rRMGwGA1UdEQRlMGOCIHBmYy1wc2MuZXNlcnZpY2VzLmVzYW50ZS5nb3V2 LmZyghxwZmMuZXNlcnZpY2VzLmVzYW50ZS5nb3V2LmZygiFwZmMtYXV0aC5lc2Vy dmljZXMuZXNhbnRlLmdvdXYuZnIwDgYDVR0PAQH/BAQDAgWgMB0GA1UdJQQWMBQG CCsGAQUFBwMBBggrBgEFBQcDAjA7BgNVHR8ENDAyMDCgLqAshipodHRwOi8vY2Rw LnRoYXd0ZS5jb20vVGhhd3RlVExTUlNBQ0FHMS5jcmwwPgYDVR0gBDcwNTAzBgZn gQwBAgIwKTAnBggrBgEFBQcCARYbaHR0cDovL3d3dy5kaWdpY2VydC5jb20vQ1BT MHAGCCsGAQUFBwEBBGQwYjAkBggrBgEFBQcwAYYYaHR0cDovL3N0YXR1cy50aGF3 dGUuY29tMDoGCCsGAQUFBzAChi5odHRwOi8vY2FjZXJ0cy50aGF3dGUuY29tL1Ro YXd0ZVRMU1JTQUNBRzEuY3J0MAwGA1UdEwEB/wQCMAAwggF/BgorBgEEAdZ5AgQC BIIBbwSCAWsBaQB2ACl5vvCeOTkh8FZzn2Old+W+V32cYAr4+U1dJlwlXceEAAAB e13QPtYAAAQDAEcwRQIgLiiHGG+/vEsWRgnhzjZmsmAf1rybX+mq7nEagRA8DeEC IQDondPwBX19AmQ+9ZD1ev/zAIKyjAcLn/8ZFmA0Adp9dgB2AFGjsPX9AXmcVm24 N3iPDKR6zBsny/eeiEKaDf7UiwXlAAABe13QPwwAAAQDAEcwRQIhAKkWHdl9WXix vziSQtx93CVfSr1jpFTGIDTFiRljMUjyAiAqdHNlSUeQsaHi1jt5oSWrAtYmnPCn nVz9h+wo4ug2VQB3AEHIyrHfIkZKEMahOglCh15OMYsbA+vrS8do8JBilgb2AAAB e13QPrcAAAQDAEgwRgIhANt4F9i4TRFHcCHYaZvb7FsTDyUlMSsfyeAR9ItvKr1y AiEAioVKWsZBlAv9kZmnpM5nGZZphP4OrRmgx1R3a9Zx3TowDQYJKoZIhvcNAQEL BQADggEBAEIOgPKJZ0cKPIv+rwTWf3fitGQbm5GKUZowCGht+vdtf20uXWdDuUx1 Zp8wh7C4FnbwWLZJb3pkJ+ihZnP6CY3R8rEiRxI3LP/2Gp20XlhY9YOTYxqRUZs2 4fGnnuzSp9vtXjXBmacSf20c1mcZbzrj6smjmM1A2Jsyib58Qsu1UD0n1/6vG98I T3e9xQg/6eWE7m2gwJwsDWC3dhodHQdtBGK6YSCPhrT9pO2xA49LbTCgAQOM9wdw q246iY6k3uUP5hOQizu6DaDHxbnWwG2aDMRBee7VAQ5CC6UxOCTX4iVSMA5gUR+a gKaSyrXm1Tr/iCwx070Y6ebP/FK4Zvs= -----END CERTIFICATE-----","",""
"cert_commonName","pfc.eservices.esante.gouv.fr/212.234.100.215","443","OK","pfc-psc.eservices.esante.gouv.fr","",""
"cert_commonName_wo_SNI","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","pfc-psc.eservices.esante.gouv.fr","",""
"cert_subjectAltName","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","pfc-psc.eservices.esante.gouv.fr pfc.eservices.esante.gouv.fr pfc-auth.eservices.esante.gouv.fr","",""
"cert_trust","pfc.eservices.esante.gouv.fr/212.234.100.215","443","OK","Ok via SAN (same w/o SNI)","",""
"cert_chain_of_trust","pfc.eservices.esante.gouv.fr/212.234.100.215","443","OK","passed.","",""
"cert_certificatePolicies_EV","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","no","",""
"cert_expirationStatus","pfc.eservices.esante.gouv.fr/212.234.100.215","443","OK","65 >= 60 days","",""
"cert_notBefore","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","2021-08-19 00:00","",""
"cert_notAfter","pfc.eservices.esante.gouv.fr/212.234.100.215","443","OK","2022-08-26 23:59","",""
"cert_extlifeSpan","pfc.eservices.esante.gouv.fr/212.234.100.215","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","not present","",""
"cert_crlDistributionPoints","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","http://cdp.thawte.com/ThawteTLSRSACAG1.crl","",""
"cert_ocspURL","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","http://status.thawte.com","",""
"OCSP_stapling","pfc.eservices.esante.gouv.fr/212.234.100.215","443","LOW","not offered","",""
"cert_mustStapleExtension","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","--","",""
"DNS_CAArecord","pfc.eservices.esante.gouv.fr/212.234.100.215","443","LOW","--","",""
"certificate_transparency","pfc.eservices.esante.gouv.fr/212.234.100.215","443","OK","yes (certificate extension)","",""
"certs_countServer","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","2","",""
"certs_list_ordering_problem","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","no","",""
"cert_caIssuers","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","Thawte TLS RSA CA G1 (DigiCert Inc from US)","",""
"intermediate_cert <#1>","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","-----BEGIN CERTIFICATE----- MIIEizCCA3OgAwIBAgIQCQ7oxd5b+mLSri/3CXxIVzANBgkqhkiG9w0BAQsFADBh MQswCQYDVQQGEwJVUzEVMBMGA1UEChMMRGlnaUNlcnQgSW5jMRkwFwYDVQQLExB3 d3cuZGlnaWNlcnQuY29tMSAwHgYDVQQDExdEaWdpQ2VydCBHbG9iYWwgUm9vdCBH MjAeFw0xNzExMDIxMjI0MjVaFw0yNzExMDIxMjI0MjVaMF4xCzAJBgNVBAYTAlVT MRUwEwYDVQQKEwxEaWdpQ2VydCBJbmMxGTAXBgNVBAsTEHd3dy5kaWdpY2VydC5j b20xHTAbBgNVBAMTFFRoYXd0ZSBUTFMgUlNBIENBIEcxMIIBIjANBgkqhkiG9w0B AQEFAAOCAQ8AMIIBCgKCAQEAxjngmPhVetC0b/ozbYJdzOBUA1sMog47030cAP+P 23ANUN8grXECL8NhDEF4F1R9tL0wY0mczHaR0a7lYanlxtwWo1s2uGnnyDs6mOCs 66ew2w3YETr6Tb14xgjpu1gGFtAeewaikO9Fud8hxGJTSwn8xeNkfKVWpD2L4vFN 36FNgxeilK6aE4ykgGAzNlokTp6hNOLAYpDySdLAPKzuJSQ7JCEZ6O+SDKywIdXL oMTnpxuBKGSG88NWTo3CHCOGmQECia2yqdPDjgLqnEiYNjwQL8uMqj8rOvlMgviB cHA7xty+7/uYLN6ZS7Vq1/F/lVhVOf5ej6jZdmB85szFbQIDAQABo4IBQDCCATww HQYDVR0OBBYEFKWM/jLM6w8s1BnGCLgAJIhdw8W3MB8GA1UdIwQYMBaAFE4iVCAY lebjbuYP+vq5Eu0GF485MA4GA1UdDwEB/wQEAwIBhjAdBgNVHSUEFjAUBggrBgEF BQcDAQYIKwYBBQUHAwIwEgYDVR0TAQH/BAgwBgEB/wIBADA0BggrBgEFBQcBAQQo MCYwJAYIKwYBBQUHMAGGGGh0dHA6Ly9vY3NwLmRpZ2ljZXJ0LmNvbTBCBgNVHR8E OzA5MDegNaAzhjFodHRwOi8vY3JsMy5kaWdpY2VydC5jb20vRGlnaUNlcnRHbG9i YWxSb290RzIuY3JsMD0GA1UdIAQ2MDQwMgYEVR0gADAqMCgGCCsGAQUFBwIBFhxo dHRwczovL3d3dy5kaWdpY2VydC5jb20vQ1BTMA0GCSqGSIb3DQEBCwUAA4IBAQC6 km0KA4sTb2VYpEBm/uL2HL/pZX9B7L/hbJ4NcoBe7V56oCnt7aeIo8sMjCRWTCWZ D1dY0+2KZOC1dKj8d1VXXAtnjytDDuPPf6/iow0mYQTO/GAg/MLyL6CDm3FzDB8V tsH/aeMgP6pgD1XQqz+haDnfnJTKBuxhcpnx3Adbleue/QnPf1hHYa8L+Rv8Pi5U h4V9FwHOfphdMXOxi14OqmsiTbc5cOs9/uukH+YVsuFdWTna6IVw1qh+tEtyH16R vmi7pkqyZYULOPMIE7avrljVVBZuikwARtY8tCVV6Pp9l3VeagBqb2ffgqNJt3C0 TYNYQI+BXG1R1cABlold -----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","4BCC5E234FE81EDE4EAF883AA19C31335B0B26E85E066B9945E4CB6153EB20C2","",""
"intermediate_cert_notBefore <#1>","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","2017-11-02 12:24","",""
"intermediate_cert_notAfter <#1>","pfc.eservices.esante.gouv.fr/212.234.100.215","443","OK","2027-11-02 12:24","",""
"intermediate_cert_expiration <#1>","pfc.eservices.esante.gouv.fr/212.234.100.215","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","Thawte TLS RSA CA G1 <-- DigiCert Global Root G2","",""
"intermediate_cert_badOCSP","pfc.eservices.esante.gouv.fr/212.234.100.215","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","302 Found ('/')","",""
"HTTP_clock_skew","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","Got no HTTP time, maybe try different URL?","",""
"HSTS","pfc.eservices.esante.gouv.fr/212.234.100.215","443","LOW","not offered","",""
"HPKP","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","BigIP","",""
"banner_application","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","No application banner found","",""
"cookie_count","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","0 at '/' (30x detected, better try target URL of 30x)","",""
"security_headers","pfc.eservices.esante.gouv.fr/212.234.100.215","443","MEDIUM","--","",""
"banner_reverseproxy","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","--","","CWE-200"
"heartbleed","pfc.eservices.esante.gouv.fr/212.234.100.215","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","pfc.eservices.esante.gouv.fr/212.234.100.215","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","pfc.eservices.esante.gouv.fr/212.234.100.215","443","OK","no session ticket extension","CVE-2016-9244","CWE-200"
"ROBOT","pfc.eservices.esante.gouv.fr/212.234.100.215","443","OK","not vulnerable","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","pfc.eservices.esante.gouv.fr/212.234.100.215","443","OK","supported","","CWE-310"
"secure_client_renego","pfc.eservices.esante.gouv.fr/212.234.100.215","443","OK","not vulnerable, mitigated","CVE-2011-1473","CWE-310"
"CRIME_TLS","pfc.eservices.esante.gouv.fr/212.234.100.215","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","pfc.eservices.esante.gouv.fr/212.234.100.215","443","OK","not vulnerable, no gzip/deflate/compress/br HTTP compression  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","pfc.eservices.esante.gouv.fr/212.234.100.215","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","pfc.eservices.esante.gouv.fr/212.234.100.215","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","pfc.eservices.esante.gouv.fr/212.234.100.215","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","pfc.eservices.esante.gouv.fr/212.234.100.215","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","pfc.eservices.esante.gouv.fr/212.234.100.215","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=2337F51D1BF98AB3F6BDA83EFBD1A4F6A6D7EEE929E06021BAB033459386EF72","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","pfc.eservices.esante.gouv.fr/212.234.100.215","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","pfc.eservices.esante.gouv.fr/212.234.100.215","443","OK","no DH key with <= TLS 1.2","CVE-2015-4000","CWE-310"
"BEAST","pfc.eservices.esante.gouv.fr/212.234.100.215","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","pfc.eservices.esante.gouv.fr/212.234.100.215","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310"
"winshock","pfc.eservices.esante.gouv.fr/212.234.100.215","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","pfc.eservices.esante.gouv.fr/212.234.100.215","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_60","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","TLSv1.2 ECDHE-RSA-AES256-SHA","",""
"clientsimulation-android_70","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_81","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_90","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_X","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_11","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_12","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-chrome_79_win10","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-chrome_101_win10","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-firefox_66_win81","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-firefox_100_win10","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-ie_6_xp","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","No connection","",""
"clientsimulation-ie_8_xp","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","TLSv1.2 ECDHE-RSA-AES256-SHA384","",""
"clientsimulation-ie_11_win81","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","TLSv1.2 ECDHE-RSA-AES256-SHA384","",""
"clientsimulation-ie_11_winphone81","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","TLSv1.2 ECDHE-RSA-AES256-SHA","",""
"clientsimulation-ie_11_win10","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_15_win10","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_101_win10_21h2","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-safari_121_ios_122","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-safari_130_osx_10146","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-safari_154_osx_1231","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-java_7u25","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","No connection","",""
"clientsimulation-java_8u161","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-java1102","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-java1703","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-go_1178","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-libressl_283","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_102e","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_110l","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_111d","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_303","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-apple_mail_16_0","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-thunderbird_91_9","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"rating_spec","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","100","",""
"protocol_support_score_weighted","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","30","",""
"key_exchange_score","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","90","",""
"key_exchange_score_weighted","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","27","",""
"cipher_strength_score","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","60","",""
"cipher_strength_score_weighted","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","24","",""
"final_score","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","81","",""
"overall_grade","pfc.eservices.esante.gouv.fr/212.234.100.215","443","OK","A","",""
"grade_cap_reason_1","pfc.eservices.esante.gouv.fr/212.234.100.215","443","INFO","Grade capped to A. HSTS is not offered","",""
