"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","-----BEGIN CERTIFICATE-----\nMIIGgDCCBWigAwIBAgIMPWuNKC/C39Yd+wTcMA0GCSqGSIb3DQEBCwUAMFAxCzAJBgNVBAYTAkJFMRkwFwYDVQQKExBHbG9iYWxTaWduIG52LXNhMSYwJAYDVQQDEx1HbG9iYWxTaWduIFJTQSBPViBTU0wgQ0EgMjAxODAeFw0yNDEyMDIwOTIzMTBaFw0yNjAxMDMwOTIzMDlaMH0xCzAJBgNVBAYTAkZSMQ0wCwYDVQQIEwROb3JkMRwwGgYDVQQHExNGbGVycy1lbi1Fc2NyZWJpZXV4MR0wGwYDVQQKExRJTVBSSU1FUklFIE5BVElPTkFMRTEiMCAGA1UEAxMZd2FsbGV0LmVzdy5lc2FudGUuZ291di5mcjCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBAL+hiCCe+MLV/wRzUzMLViB+ErEX588SERlSuHoyUTdWgCv9j7XI/1lbksB8nhFV6+KUseCxhtteb7GnKHPZHy384QjCbsrjk2ShnPKZRsjGx+8hR9mFBw4WxazD46J7IpOJgc14Su/VCB7yLFjv9k7ByIE5u1SIKrdclSmNqG+9n7TvfdWJ4vVYb5sHbFpln30YmLuuTkTwUrdCnTnUG7MJFI4A9H1RO97LAKhyoDi9ogEIGbOcdeXoeBDpW6aUKe6wgNxKwk6z98hMVP9tBtXdZfwrPcbM9c+dhxEEE21SFKff5lheMbQoGXr3ZCHd9V5SV58f6KAH1pSJVm3OzEUCAwEAAaOCAyswggMnMA4GA1UdDwEB/wQEAwIFoDAMBgNVHRMBAf8EAjAAMIGOBggrBgEFBQcBAQSBgTB/MEQGCCsGAQUFBzAChjhodHRwOi8vc2VjdXJlLmdsb2JhbHNpZ24uY29tL2NhY2VydC9nc3JzYW92c3NsY2EyMDE4LmNydDA3BggrBgEFBQcwAYYraHR0cDovL29jc3AuZ2xvYmFsc2lnbi5jb20vZ3Nyc2FvdnNzbGNhMjAxODBWBgNVHSAETzBNMEEGCSsGAQQBoDIBFDA0MDIGCCsGAQUFBwIBFiZodHRwczovL3d3dy5nbG9iYWxzaWduLmNvbS9yZXBvc2l0b3J5LzAIBgZngQwBAgIwPAYDVR0RBDUwM4IZd2FsbGV0LmVzdy5lc2FudGUuZ291di5mcoIWYXBpLmVzdy5lc2FudGUuZ291di5mcjAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwHwYDVR0jBBgwFoAU+O9/8s14Z6jeb48kjYjxhwMCs+swHQYDVR0OBBYEFPse+ogmwK9IuOmEb2uYsRhnJCEJMIIBfwYKKwYBBAHWeQIEAgSCAW8EggFrAWkAdgBkEcRspBLsp4kcogIuALyrTygH1B41J6vq/tUDyX3N8AAAAZOGrlYKAAAEAwBHMEUCIDcjnUUwyCR5aSFtSPb1L1XnBvkxaMzy+42gP2Py/YanAiEAzFe7gBK7RFcgF1mjJfbaiK41Pk++aFLN4w6/lbzEZpIAdgBWbNWjdr6D3+NCtnXEnCMkmKdpusOCy6tJo4d9mrMtAQAAAZOGrlbHAAAEAwBHMEUCIQDm2TjTyd5hPrNtmteAFpdMgk3sn/dJTdfAbmyHzUJmPwIgBZWxMIZRyVlbPBtVL5sVsvP1IH/9q4cGZy2/2zvwmJgAdwAOV5S8866pPjMbLJkHs/eQ35vCPXEyJd0hqSWsYcVOIQAAAZOGrlkBAAAEAwBIMEYCIQDuWTM7iwknfTa6Qw1BVsnt8WeXUR497T+NGa3FElkvQgIhAOJ1Yk37occ8O8VcgRYxuss6IlIhpem1lQXoYOAgNAUuMA0GCSqGSIb3DQEBCwUAA4IBAQBfozPyASPbALQSHVMgTtGxBM3qVEyUn3fQFwZS+y7NoTbOZUCGLMwOcC3SHq1d2mFbsE1CNwWQsKh/zpS+JccCJfjbsNxYOLJ9o/8eOJlonOQ0nGI1KsXLKTT1hQJQCXcimSVKUjNL9jQv+PuQ9F2/aWKTZtomJhlt4M9i7s70y9A2lIv5rvdQvbKgDY59ffgITLEIg8ErcqKUazQ0ThwgWkjkoeSaWzUxqQfs0PwLX5ukoUrZ5E0PsFv4nK1E2tWKzdyUgrukGLoXe97xKNZe+SSTOkwzewFPYZtzQjfjPENvdayOtC9VvCpXTgPoq88yEAr/K2wGSDLQqJTW+ap+\n-----END CERTIFICATE-----","",""
"cert_commonName","wallet.esw.esante.gouv.fr/104.100.66.138","443","OK","wallet.esw.esante.gouv.fr","",""
"cert_commonName_wo_SNI","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","wallet.esw.esante.gouv.fr","",""
"cert_subjectAltName","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","wallet.esw.esante.gouv.fr api.esw.esante.gouv.fr","",""
"cert_trust","wallet.esw.esante.gouv.fr/104.100.66.138","443","OK","Ok via SAN and CN (same w/o SNI)","",""
"cert_chain_of_trust","wallet.esw.esante.gouv.fr/104.100.66.138","443","OK","passed.","",""
"cert_certificatePolicies_EV","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","no","",""
"cert_expirationStatus","wallet.esw.esante.gouv.fr/104.100.66.138","443","OK","76 >= 60 days","",""
"cert_notBefore","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","2024-12-02 09:23","",""
"cert_notAfter","wallet.esw.esante.gouv.fr/104.100.66.138","443","OK","2026-01-03 09:23","",""
"cert_extlifeSpan","wallet.esw.esante.gouv.fr/104.100.66.138","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","not present","",""
"cert_crlDistributionPoints","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","--","",""
"cert_ocspURL","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","http://ocsp.globalsign.com/gsrsaovsslca2018","",""
"OCSP_stapling","wallet.esw.esante.gouv.fr/104.100.66.138","443","OK","offered","",""
"cert_ocspRevoked","wallet.esw.esante.gouv.fr/104.100.66.138","443","OK","not revoked","",""
"cert_mustStapleExtension","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","--","",""
"DNS_CAArecord","wallet.esw.esante.gouv.fr/104.100.66.138","443","LOW","--","",""
"certificate_transparency","wallet.esw.esante.gouv.fr/104.100.66.138","443","OK","yes (certificate extension)","",""
"certs_countServer","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","2","",""
"certs_list_ordering_problem","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","no","",""
"cert_caIssuers","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","GlobalSign RSA OV SSL CA 2018 (GlobalSign nv-sa from BE)","",""
"intermediate_cert <#1>","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","-----BEGIN CERTIFICATE-----\nMIIETjCCAzagAwIBAgINAe5fIh38YjvUMzqFVzANBgkqhkiG9w0BAQsFADBMMSAwHgYDVQQLExdHbG9iYWxTaWduIFJvb3QgQ0EgLSBSMzETMBEGA1UEChMKR2xvYmFsU2lnbjETMBEGA1UEAxMKR2xvYmFsU2lnbjAeFw0xODExMjEwMDAwMDBaFw0yODExMjEwMDAwMDBaMFAxCzAJBgNVBAYTAkJFMRkwFwYDVQQKExBHbG9iYWxTaWduIG52LXNhMSYwJAYDVQQDEx1HbG9iYWxTaWduIFJTQSBPViBTU0wgQ0EgMjAxODCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBAKdaydUMGCEAI9WXD+uu3Vxoa2uPUGATeoHLl+6OimGUSyZ59gSnKvuk2la77qCk8HuKf1UfR5NhDW5xUTolJAgvjOH3idaSz6+zpz8w7bXfIa7+9UQX/dhj2S/TgVprX9NHsKzyqzskeU8fxy7quRU6fBhMabO1IFkJXinDY+YuRluqlJBJDrnw9UqhCS98NE3QvADFBlV5Bs6i0BDxSEPouVq1lVW9MdIbPYa+oewNEtssmSStR8JvA+Z6cLVwzM0nLKWMjsIYPJLJLnNvBhBWk0Cqo8VS++XFBdZpaFwGue5RieGKDkFNm5KQConpFmvv73W+eka440eKHRwup08CAwEAAaOCASkwggElMA4GA1UdDwEB/wQEAwIBhjASBgNVHRMBAf8ECDAGAQH/AgEAMB0GA1UdDgQWBBT473/yzXhnqN5vjySNiPGHAwKz6zAfBgNVHSMEGDAWgBSP8Et/qC5FJK5NUPpjmove4t0bvDA+BggrBgEFBQcBAQQyMDAwLgYIKwYBBQUHMAGGImh0dHA6Ly9vY3NwMi5nbG9iYWxzaWduLmNvbS9yb290cjMwNgYDVR0fBC8wLTAroCmgJ4YlaHR0cDovL2NybC5nbG9iYWxzaWduLmNvbS9yb290LXIzLmNybDBHBgNVHSAEQDA+MDwGBFUdIAAwNDAyBggrBgEFBQcCARYmaHR0cHM6Ly93d3cuZ2xvYmFsc2lnbi5jb20vcmVwb3NpdG9yeS8wDQYJKoZIhvcNAQELBQADggEBAJmQyC1fQorUC2bbmANzEdSIhlIoU4r7rd/9c446ZwTbw1MUcBQJfMPg+NccmBqixD7b6QDjynCy8SIwIVbb0615XoFYC20UgDX1b10d65pHBf9ZjQCxQNqQmJYaumxtf4z1s4DfjGRzNpZ5eWl06r/4ngGPoJVpjemEuunl1Ig423g7mNA2eymw0lIYkN5SQwCuaifIFJ6GlazhgDEwfpolu4usBCOmmQDo8dIm7A9+O4orkjgTHY+GzYZSR+Y0fFukAj6KYXwidlNalFMzhriSqHKvoflShx8xpfywgVcvzfTO3PYkz6fiNJBonf6q8amaEsybwMbDqKWwIX7eSPY=\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","B676FFA3179E8812093A1B5EAFEE876AE7A6AAF231078DAD1BFB21CD2893764A","",""
"intermediate_cert_notBefore <#1>","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","2018-11-21 00:00","",""
"intermediate_cert_notAfter <#1>","wallet.esw.esante.gouv.fr/104.100.66.138","443","OK","2028-11-21 00:00","",""
"intermediate_cert_expiration <#1>","wallet.esw.esante.gouv.fr/104.100.66.138","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","GlobalSign RSA OV SSL CA 2018 <-- GlobalSign","",""
"intermediate_cert_badOCSP","wallet.esw.esante.gouv.fr/104.100.66.138","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","0 seconds from localtime","",""
"HTTP_headerTime","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","1760851143","",""
"HSTS_time","wallet.esw.esante.gouv.fr/104.100.66.138","443","OK","365 days (=31536000 seconds) > 15552000 seconds","",""
"HSTS_subdomains","wallet.esw.esante.gouv.fr/104.100.66.138","443","OK","includes subdomains","",""
"HSTS_preload","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","domain is NOT marked for preloading","",""
"HPKP","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","Apache","",""
"banner_application","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","No application banner found","",""
"cookie_count","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","2 at '/'","",""
"cookie_secure","wallet.esw.esante.gouv.fr/104.100.66.138","443","OK","All (2) at '/' marked as secure","",""
"cookie_httponly","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","2/2 at '/' marked as HttpOnly","",""
"X-Frame-Options","wallet.esw.esante.gouv.fr/104.100.66.138","443","OK","SAMEORIGIN","",""
"X-Content-Type-Options","wallet.esw.esante.gouv.fr/104.100.66.138","443","OK","nosniff","",""
"Content-Security-Policy","wallet.esw.esante.gouv.fr/104.100.66.138","443","OK","frame-src 'self';frame-ancestors 'self'; object-src 'none';","",""
"X-XSS-Protection","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","1; mode=block","",""
"Access-Control-Allow-Origin","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","https://wallet.esw.esante.gouv.fr","",""
"Access-Control-Allow-Credentials","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","true","",""
"Referrer-Policy","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","strict-origin-when-cross-origin","",""
"X-UA-Compatible","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","IE=edge","",""
"Cache-Control","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","max-age=0, no-cache, no-store, must-revalidate","",""
"Pragma","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","no-cache","",""
"banner_reverseproxy","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","--","","CWE-200"
"heartbleed","wallet.esw.esante.gouv.fr/104.100.66.138","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","wallet.esw.esante.gouv.fr/104.100.66.138","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","wallet.esw.esante.gouv.fr/104.100.66.138","443","OK","no session ticket extension","CVE-2016-9244","CWE-200"
"ROBOT","wallet.esw.esante.gouv.fr/104.100.66.138","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","wallet.esw.esante.gouv.fr/104.100.66.138","443","OK","supported","","CWE-310"
"secure_client_renego","wallet.esw.esante.gouv.fr/104.100.66.138","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","wallet.esw.esante.gouv.fr/104.100.66.138","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","wallet.esw.esante.gouv.fr/104.100.66.138","443","MEDIUM","potentially VULNERABLE, gzip HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","wallet.esw.esante.gouv.fr/104.100.66.138","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","wallet.esw.esante.gouv.fr/104.100.66.138","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","wallet.esw.esante.gouv.fr/104.100.66.138","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","wallet.esw.esante.gouv.fr/104.100.66.138","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","wallet.esw.esante.gouv.fr/104.100.66.138","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=812AAA566CE28BA3FF1C271AA21C5787050D1C9E870BFA8C1DC46333D18F1879","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","wallet.esw.esante.gouv.fr/104.100.66.138","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","wallet.esw.esante.gouv.fr/104.100.66.138","443","OK","no DH key with <= TLS 1.2","CVE-2015-4000","CWE-310"
"BEAST","wallet.esw.esante.gouv.fr/104.100.66.138","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","wallet.esw.esante.gouv.fr/104.100.66.138","443","OK","not vulnerable","CVE-2013-0169","CWE-310"
"winshock","wallet.esw.esante.gouv.fr/104.100.66.138","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","wallet.esw.esante.gouv.fr/104.100.66.138","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_70","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_81","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_90","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_X","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_11_12","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_13_14","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_15","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-chrome_101_win10","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-chromium_137_win11","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-firefox_100_win10","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-firefox_137_win11","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-ie_8_win7","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","No connection","",""
"clientsimulation-ie_11_win81","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","No connection","",""
"clientsimulation-ie_11_winphone81","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","No connection","",""
"clientsimulation-ie_11_win10","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_15_win10","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_101_win10_21h2","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_133_win11_23h2","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-safari_184_ios_184","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-safari_154_osx_1231","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-safari_184_osx_154","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-java_7u25","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","No connection","",""
"clientsimulation-java_80442","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-java_1102","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-java_1703","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-java_2106","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-go_1178","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-libressl_336","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-openssl_102e","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_111d","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_315","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_350","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-apple_mail_16_0","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-thunderbird_91_9","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"rating_spec","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009r from 2025-05-16)","",""
"rating_doc","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","100","",""
"protocol_support_score_weighted","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","30","",""
"key_exchange_score","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","90","",""
"key_exchange_score_weighted","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","27","",""
"cipher_strength_score","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","60","",""
"cipher_strength_score_weighted","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","24","",""
"final_score","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","81","",""
"overall_grade","wallet.esw.esante.gouv.fr/104.100.66.138","443","OK","A-","",""
"grade_cap_warning_1","wallet.esw.esante.gouv.fr/104.100.66.138","443","INFO","TLS 1.3 is not supported","",""
